p.person_id,p.person_name,job.report_year,job.job_name,job.monthly_salary,job.job_id
161,"Andrija Lompar",2013,"ČLAN UO - Postavljena od: JP ZA UPRAVLJANJE MORSKIM DOBROM - visina mjesecne zarade 261 €",,889
161,"Andrija Lompar",2013,"ČLAN UO - Postavljena od: JP ZA UPRAVLJANJE MORSKIM DOBROM - visina mjesecne zarade 261 €",,890
161,"Andrija Lompar",2013,"ČLAN UO - Postavljena od: JP ZA UPRAVLJANJE MORSKIM DOBROM - visina mjesecne zarade 261 €",,891
129,"Fatmir Gjeka",2014,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1150 €",,892
129,"Fatmir Gjeka",2014,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1150 €",,893
68,"Obrad Gojković",2008,"VD DIR. AGENCIJE ZA GAZDOVANJE GRADSKOM LUKOM - HERCEG NOVI",,894
75,"Jusuf Kalamperović",2008,"MINISTAR UNUTRAŠNJIH POSLOVA I JAVNE UPRAVE",,895
70,"Predrag Sekulić",2007,"MINISTAR KULTURE, SPORTA I MEDIJA - U OSTAVCI",,896
144,"Ivan Brajović",2012,"MINISTAR UNUTRAŠNJIH POSLOVA - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1113, 34 € i posebni dodatak 1200 € zaključno sa septembrom 2011.",,897
144,"Ivan Brajović",2012,"MINISTAR UNUTRAŠNJIH POSLOVA - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1113, 34 € i posebni dodatak 1200 € zaključno sa septembrom 2011.",,898
144,"Ivan Brajović",2012,"MINISTAR UNUTRAŠNJIH POSLOVA - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1113, 34 € i posebni dodatak 1200 € zaključno sa septembrom 2011.",,899
48,"Miomir Vojinović",2009,"POSLANIK U SKUPŠTINI CG",,900
48,"Miomir Vojinović",2009,"POSLANIK U SKUPŠTINI CG",,901
30,"Slavko Hrvačević",2013,"ODBORNIK (FUNKCIJA PRESTALA 13.11.2012 GOD.) - Postavljena od: SO NIKŠIĆ - visina mjesecne zarade 100",,902
30,"Slavko Hrvačević",2013,"ODBORNIK (FUNKCIJA PRESTALA 13.11.2012 GOD.) - Postavljena od: SO NIKŠIĆ - visina mjesecne zarade 100",,903
30,"Slavko Hrvačević",2013,"ODBORNIK (FUNKCIJA PRESTALA 13.11.2012 GOD.) - Postavljena od: SO NIKŠIĆ - visina mjesecne zarade 100",,904
20,"Miodrag Radunović",2010,,,905
81,"Slavoljub Stijepović",2005,"MINISTAR RADA I SOCIJALNOG STARANJA",,906
81,"Slavoljub Stijepović",2005,"MINISTAR RADA I SOCIJALNOG STARANJA",,907
51,"Milorad Drljević",2008,"DIREKTOR UPRAVE ZA LJEKOVE I MEDICINSKA SREDSTVA",,908
51,"Milorad Drljević",2008,"DIREKTOR UPRAVE ZA LJEKOVE I MEDICINSKA SREDSTVA",,909
178,"Marta Šćepanović",2010,"GLAVNI ADMINISTRATOR - Postavljena od: OPŠTINA KOLAŠIN - visina mjesecne zarade 900 €",,910
22,"Zoran Gospić",2006,"ODBORNIK U SO-E PLJEVLJA",,911
22,"Zoran Gospić",2006,"ODBORNIK U SO-E PLJEVLJA",,912
179,"Jelisava Kalezić",2014,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1335 €",,913
101,"Milo Ðukanović",2007,"POSLANIK U SKUPŠTINI CRNE GORE",,914
15,"Milo Đukanović",2007,"POSLANIK U SKUPŠTINI CRNE GORE",,915
42,"Žarko Šturanović",2006,"GENERALNI SEKRETAR VLADE RCG",,916
42,"Žarko Šturanović",2006,"GENERALNI SEKRETAR VLADE RCG",,917
42,"Žarko Šturanović",2006,"GENERALNI SEKRETAR VLADE RCG",,918
133,"Maja Kostić Mandić",2009,"POSLANIK U SKUPŠTINI CG",,919
13,"Rifat Rastoder",2011,"POSLANIK I POTPREDSJEDNIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1482",,920
13,"Rifat Rastoder",2011,"POSLANIK I POTPREDSJEDNIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1482",,921
27,"Rajko Kovačević",2006,"POSLANIK U SKUPŠTINI RCG",,922
117,"Dragoslav Minić",2012,"POMOĆNIK DIREKTORA - Postavljena od: UPRAVA POLICIJE - visina mjesecne zarade 812.35 €",,923
117,"Dragoslav Minić",2012,"POMOĆNIK DIREKTORA - Postavljena od: UPRAVA POLICIJE - visina mjesecne zarade 812.35 €",,924
176,"Predrag Bošković",2009,"POSLANIK U SKUPŠTINI CG",,925
93,"Redžep Taganović",2009,"ODBORNIK SO ULCINJ","240 €",926
93,"Redžep Taganović",2009,"ODBORNIK SO ULCINJ",,927
137,"Osman Subašić",2012,"POMOĆNIK MINISTRA - Postavljena od: MUP CG - visina mjesecne zarade 916.25 €",,928
145,"Ljerka Dragičević",2010,"POSSALNIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1802 €(491PENZIJA + INVALIDA + 1311SKUPŠTINA C.G)",,929
54,"Vladimir Kavarić",2010,"PREDSJEDNIK SAVJETA - Postavljena od: AGENCIJA ZA NADZOR OSIGURANJA - visina mjesecne zarade 1250",,930
56,"Suad Numanović",2013,"MINISTAR ZA LJUDSKA I MANJINSKA PRAVA - Postavljena od: VLADA CG - visina mjesecne zarade 870,35 €",,931
56,"Suad Numanović",2013,"MINISTAR ZA LJUDSKA I MANJINSKA PRAVA - Postavljena od: VLADA CG - visina mjesecne zarade 870,35 €",,932
56,"Suad Numanović",2013,"MINISTAR ZA LJUDSKA I MANJINSKA PRAVA - Postavljena od: VLADA CG - visina mjesecne zarade 870,35 €",,933
33,"Srðan Milić",2005,"POSLANIK U SKUPŠTINI RCG",,934
115,"Srđan Milić",2005,"POSLANIK U SKUPŠTINI RCG",,935
33,"Srðan Milić",2005,"POSLANIK U SKUPŠTINI RCG",,936
115,"Srđan Milić",2005,"POSLANIK U SKUPŠTINI RCG",,937
33,"Srðan Milić",2005,"POSLANIK U SKUPŠTINI RCG",,938
115,"Srđan Milić",2005,"POSLANIK U SKUPŠTINI RCG",,939
48,"Miomir Vojinović",2014,"ODBORNIK - Postavljena od: SO BIJELO POLJE - visina mjesecne zarade 137,50 €",,940
48,"Miomir Vojinović",2014,"ODBORNIK - Postavljena od: SO BIJELO POLJE - visina mjesecne zarade 137,50 €",,941
128,"Dobrica Šljivančanin",2009,"PREDSJEDNIK SO ŽABLJAK",,942
161,"Andrija Lompar",2011,"MINISTAR POMORSTVA I SAOBRAĆAJA - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1055",,943
161,"Andrija Lompar",2011,"MINISTAR POMORSTVA I SAOBRAĆAJA - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1055",,944
161,"Andrija Lompar",2011,"MINISTAR POMORSTVA I SAOBRAĆAJA - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1055",,945
29,"Boro Vučinić",2015,"DIREKTOR AGENCIJE ZA NACIONALNU BEZBJEDNOST-PRESTALA 25.12.2014G - Postavljena od: AGENCIJA ZA NACIONALNU BEZBJEDNOST - visina mjesecne zarade 1667,84 €",,946
29,"Boro Vučinić",2015,"DIREKTOR AGENCIJE ZA NACIONALNU BEZBJEDNOST-PRESTALA 25.12.2014G - Postavljena od: AGENCIJA ZA NACIONALNU BEZBJEDNOST - visina mjesecne zarade 1667,84 €",,947
29,"Boro Vučinić",2015,"DIREKTOR AGENCIJE ZA NACIONALNU BEZBJEDNOST-PRESTALA 25.12.2014G - Postavljena od: AGENCIJA ZA NACIONALNU BEZBJEDNOST - visina mjesecne zarade 1667,84 €",,948
144,"Ivan Brajović",2005,POSLANIK,,949
144,"Ivan Brajović",2005,POSLANIK,,950
152,"Izet Bralić",2012,"ČLAN BORDA DIREKTORA - Postavljena od: MONTENEGROAIRLINES - visina mjesecne zarade OKO 800 €",,951
152,"Izet Bralić",2012,"ČLAN BORDA DIREKTORA - Postavljena od: MONTENEGROAIRLINES - visina mjesecne zarade OKO 800 €",,952
152,"Izet Bralić",2012,"ČLAN BORDA DIREKTORA - Postavljena od: MONTENEGROAIRLINES - visina mjesecne zarade OKO 800 €",,953
152,"Izet Bralić",2012,"ČLAN BORDA DIREKTORA - Postavljena od: MONTENEGROAIRLINES - visina mjesecne zarade OKO 800 €",,954
82,"Zvonko Vuković",2012,"ČLAN ODBORA DIREKTORA - Postavljena od: ZAVOD ZA HMP - visina mjesecne zarade 250",,955
82,"Zvonko Vuković",2012,"ČLAN ODBORA DIREKTORA - Postavljena od: ZAVOD ZA HMP - visina mjesecne zarade 250",,956
11,"Dr. Milutin Vukić",2014,"ODBORNIK - Postavljena od: SKUPŠTINA PRIJESTONICE CETINJE - visina mjesecne zarade 140 €",,957
23,"Rafet Husović",2013,"POTPREDSJEDNIK VLADE - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 922.55 €",,958
23,"Rafet Husović",2013,"POTPREDSJEDNIK VLADE - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 922.55 €",,959
159,"Miodrag Vuković",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,960
97,"Zoran Bošnjak",2015,"ODBORNIK SO H. NOVI - Postavljena od: DPS - visina mjesecne zarade 162,05 €",,961
95,"Genci Nimanbegu",2014,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1102 €",,962
95,"Genci Nimanbegu",2014,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1102 €",,963
42,"Žarko Šturanović",2014,"GENERALNI SEKRETAR VLADE CG - Postavljena od: VLADA CG - visina mjesecne zarade /",,964
100,"Milorad Vuletić",2009,"POSLANIK U SKUPŠTINI CG",,965
66,"Aleksandar Damjanović",2013,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1320 € (+ 300 € NAKNADA ZA RAD U ODBORIMA)",,966
66,"Aleksandar Damjanović",2013,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1320 € (+ 300 € NAKNADA ZA RAD U ODBORIMA)",,967
122,"Radivoje Nikčević",2013,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1452.29 €",,968
122,"Radivoje Nikčević",2013,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1452.29 €",,969
55,"Duško Marković",2012,"POTREDSJEDNIK VLADE I MINISTAR PRAVDE - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1180 €",,970
2,"Marija Vučinović",2010,"ODBORNIK - Postavljena od: SO TIVAT - visina mjesecne zarade 100 €",,971
91,"Ferhat Dinoša",2009,"POSLANIK - SKUPŠTINA CRNE GORE",,972
91,"Ferhat Dinoša",2009,"POSLANIK - SKUPŠTINA CRNE GORE",,973
52,"Dragica Perović",2014,"ODBORNIK - Postavljena od: SO KOTOR - visina mjesecne zarade 150",,974
79,"Hajran Kalač",2012,"DIREKTOR - Postavljena od: DOM ZDRAVLJA ROŽAJE - visina mjesecne zarade 838 €",,975
79,"Hajran Kalač",2012,"DIREKTOR - Postavljena od: DOM ZDRAVLJA ROŽAJE - visina mjesecne zarade 838 €",,976
79,"Hajran Kalač",2012,"DIREKTOR - Postavljena od: DOM ZDRAVLJA ROŽAJE - visina mjesecne zarade 838 €",,977
45,"Branko Radulović",2012,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1486.30 € + 225 E (kao dodatak za šefa poslaničkog kluba)",,978
45,"Branko Radulović",2012,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1486.30 € + 225 E (kao dodatak za šefa poslaničkog kluba)",,979
77,"Raško Konjević",2009,"POSLANIK SKUPŠTINE CG",,980
67,"Emilo Labudović",2015,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1225 €",,981
67,"Emilo Labudović",2015,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1225 €",,982
67,"Emilo Labudović",2015,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1225 €",,983
99,"Miloje Drobnjak",2005,"BIJELO POLJE TRŠOVA BB",300,984
99,"Miloje Drobnjak",2005,"BIJELO POLJE TRŠOVA BB",,985
111,"Božidar Vuksanović",2014,"DIREKTOR - Postavljena od: UPRAVA ZA INSPEKCIJSKE POSLOVE - visina mjesecne zarade 1080 €",,986
111,"Božidar Vuksanović",2014,"DIREKTOR - Postavljena od: UPRAVA ZA INSPEKCIJSKE POSLOVE - visina mjesecne zarade 1080 €",,987
118,"Mevludin Nuhodžić",2008,"DIREKTOR UPRAVE ZA ZAJEDNIČKE POSLOVE DRŽ. ORGANA","350 €",988
118,"Mevludin Nuhodžić",2008,"DIREKTOR UPRAVE ZA ZAJEDNIČKE POSLOVE DRŽ. ORGANA",,989
118,"Mevludin Nuhodžić",2008,"DIREKTOR UPRAVE ZA ZAJEDNIČKE POSLOVE DRŽ. ORGANA",,990
158,"Dr Radoje Žugić",2010,"GUVERNER CB CG - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 2600 € (AKONTACIJA)",,991
112,"Mr Radoje Žugić",2010,"GUVERNER CB CG - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 2600 € (AKONTACIJA)",,992
158,"Dr Radoje Žugić",2010,"GUVERNER CB CG - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 2600 € (AKONTACIJA)",,993
112,"Mr Radoje Žugić",2010,"GUVERNER CB CG - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 2600 € (AKONTACIJA)",,994
158,"Dr Radoje Žugić",2010,"GUVERNER CB CG - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 2600 € (AKONTACIJA)",,995
112,"Mr Radoje Žugić",2010,"GUVERNER CB CG - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 2600 € (AKONTACIJA)",,996
130,"Strahinja Bulajić",2012,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 380 €",,997
130,"Strahinja Bulajić",2012,"POSLANIK U SKUPŠTINI CG - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 380 €",,998
76,"Mr Milutin Simović",2005,"MINISTAR POLJOPRIVREDE","DJEČJA PENZIJA 80 E",999
76,"Mr Milutin Simović",2005,"MINISTAR POLJOPRIVREDE",,1000
46,"Željko Šturanović",2011,"POTPREDSJEDNIK SKUPŠTINE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 410 €(PLATA)+ 300 € (UČEŠĆE U KOLEGIJUMU)",,1001
46,"Željko Šturanović",2011,"POTPREDSJEDNIK SKUPŠTINE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 410 €(PLATA)+ 300 € (UČEŠĆE U KOLEGIJUMU)",,1002
51,"Milorad Drljević",2009,"DIREKTOR AGENCIJE ZA LJEKOVE I MEDICINSKA SREDSTVA",,1003
51,"Milorad Drljević",2009,"DIREKTOR AGENCIJE ZA LJEKOVE I MEDICINSKA SREDSTVA",,1004
170,"Dragoslav Šćekić",2012,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1245.96 €( + od odbora za ekonomiju 150 €)",,1005
170,"Dragoslav Šćekić",2012,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1245.96 €( + od odbora za ekonomiju 150 €)",,1006
170,"Dragoslav Šćekić",2012,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1245.96 €( + od odbora za ekonomiju 150 €)",,1007
170,"Dragoslav Šćekić",2012,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1245.96 €( + od odbora za ekonomiju 150 €)",,1008
170,"Dragoslav Šćekić",2012,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1245.96 €( + od odbora za ekonomiju 150 €)",,1009
145,"Ljerka Dragičević",2014,"POSLANICA U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1314,39 €",,1010
80,"Srða Božović",2013,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 900 €",,1011
164,"Srđa Božović",2013,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 900 €",,1012
80,"Srða Božović",2013,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 900 €",,1013
164,"Srđa Božović",2013,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 900 €",,1014
80,"Srða Božović",2013,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 900 €",,1015
164,"Srđa Božović",2013,"ČLAN SAVJETA - Postavljena od: CENTRALNA BANKA CRNE GORE - visina mjesecne zarade 900 €",,1016
76,"Mr Milutin Simović",2007,"MINISTAR POLJOPRIVREDE, ŠUMARSTVA I VODOPRIVREDE",,1017
76,"Mr Milutin Simović",2007,"MINISTAR POLJOPRIVREDE, ŠUMARSTVA I VODOPRIVREDE","104 EURA",1018
161,"Andrija Lompar",2010,"MINISTAR POMORSTVA , SAOBRAĆAJA I TELEKOMUNIKACIJA - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1008 €",,1019
161,"Andrija Lompar",2010,"MINISTAR POMORSTVA , SAOBRAĆAJA I TELEKOMUNIKACIJA - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1008 €",,1020
161,"Andrija Lompar",2010,"MINISTAR POMORSTVA , SAOBRAĆAJA I TELEKOMUNIKACIJA - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1008 €",,1021
178,"Marta Šćepanović",2007,"SEKRETAR SEKRETARIJATA ZA INSPEKCIJSKE POSLOVE - KOLAŠIN",,1022
13,"Rifat Rastoder",2010,"POSLANIK I POTPREDSJEDNIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1523,18 €",,1023
13,"Rifat Rastoder",2010,"POSLANIK I POTPREDSJEDNIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1523,18 €",,1024
171,"Mirjana Kojičić",2009,"ČLAN ODBORA DIREKTORA - MONTEFARM",,1025
116,"Branka Tanasijević",2005,POSLANIK,,1026
168,"Srđan Perić",2014,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1112 €",,1027
91,"Ferhat Dinoša",2008,"POSLANIK U SKUPŠTINI CRNE GORE","550 €",1028
91,"Ferhat Dinoša",2008,"POSLANIK U SKUPŠTINI CRNE GORE","300 €",1029
91,"Ferhat Dinoša",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,1030
91,"Ferhat Dinoša",2008,"POSLANIK U SKUPŠTINI CRNE GORE",,1031
78,"Novica Stanić",2005,"POSLANIK U SKUPŠTINI RCG",,1032
78,"Novica Stanić",2005,"POSLANIK U SKUPŠTINI RCG",,1033
178,"Marta Šćepanović",2015,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1102,18 € ; NAKNADA ZA RAD U ODBORIMA - 225 €",,1034
116,"Branka Tanasijević",2013,"POSLANICA U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1263,91 €",,1035
116,"Branka Tanasijević",2013,"POSLANICA U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1263,91 €",,1036
64,"Amer Halilović",2007,"POSLANIK U SKUPŠTINI RCG",,1037
64,"Amer Halilović",2007,"POSLANIK U SKUPŠTINI RCG",,1038
64,"Amer Halilović",2007,"POSLANIK U SKUPŠTINI RCG",,1039
64,"Amer Halilović",2007,"POSLANIK U SKUPŠTINI RCG",,1040
46,"Željko Šturanović",2006,"MINISTAR PRAVDE U VLADI RCG",,1041
46,"Željko Šturanović",2006,"MINISTAR PRAVDE U VLADI RCG",,1042
127,"Luið Škrelja",2009,"POSLANIK U SKUPŠTINI CG",,1043
148,"Luiđ Škrelja",2009,"POSLANIK U SKUPŠTINI CG",,1044
127,"Luið Škrelja",2009,"POSLANIK U SKUPŠTINI CG",,1045
148,"Luiđ Škrelja",2009,"POSLANIK U SKUPŠTINI CG",,1046
127,"Luið Škrelja",2009,"POSLANIK U SKUPŠTINI CG",,1047
148,"Luiđ Škrelja",2009,"POSLANIK U SKUPŠTINI CG",,1048
99,"Miloje Drobnjak",2010,"ODBORNIK - Postavljena od: SO BIJELO POLJE - visina mjesecne zarade 123 €",,1049
99,"Miloje Drobnjak",2010,"ODBORNIK - Postavljena od: SO BIJELO POLJE - visina mjesecne zarade 123 €",,1050
75,"Jusuf Kalamperović",2015,"ČLAN BD ""MONTEPUT"" - Postavljena od: MONTEPUT-PODGORICA - visina mjesecne zarade 240 €",,1051
91,"Ferhat Dinoša",2013,"AMBASADOR CRNE GORE U REPUBLICI ALBANIJI - Postavljena od: MINSTARSTVO VANJSKIH POSLOVA CG - visina mjesecne zarade 3600 €",,1052
91,"Ferhat Dinoša",2013,"AMBASADOR CRNE GORE U REPUBLICI ALBANIJI - Postavljena od: MINSTARSTVO VANJSKIH POSLOVA CG - visina mjesecne zarade 3600 €",,1053
58,"Halil Duković",2014,"POSLANIK - Postavljena od: SKUKPŠTINA CRNE GORE - visina mjesecne zarade 622 + 300 €",,1054
58,"Halil Duković",2014,"POSLANIK - Postavljena od: SKUKPŠTINA CRNE GORE - visina mjesecne zarade 622 + 300 €",,1055
58,"Halil Duković",2014,"POSLANIK - Postavljena od: SKUKPŠTINA CRNE GORE - visina mjesecne zarade 622 + 300 €",,1056
180,"Neven Gošović",2013,"POSLANIK - Postavljena od: SKUPŠTINA CG - visina mjesecne zarade 1516.95 €",,1057
147,"Zarija Franović",2011,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade P. PAUŠAL 277 € I ČLANSTVO U R. TIJELIMA 150 €",,1058
147,"Zarija Franović",2011,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade P. PAUŠAL 277 € I ČLANSTVO U R. TIJELIMA 150 €",,1059
25,"Vesko Vukadinović",2015,"POMOĆNIK DIREKTORA-PRESTALA 1.3.2015 G - Postavljena od: MUP-UPRAVA POLICIJE - visina mjesecne zarade 750 €",,1060
151,"Andrija Mandić",2012,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 346.80 €",,1061
151,"Andrija Mandić",2012,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1 346.80 €",,1062
16,"Damir Šehović",2013,"POSLANIK U SKUPŠTINI CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 725 € + 225 €",,1063
24,"Mladen Bojanić",2013,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1387.50 €",,1064
24,"Mladen Bojanić",2013,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1387.50 €",,1065
129,"Fatmir Gjeka",2008,"SEKRETAR ZA FINANSIJE OPŠTINE ULCINJ",,1066
119,"Dušanka Džakula Tušup",2013,"ODBORNIK - Postavljena od: SO HERCEG NOVI - visina mjesecne zarade 160",,1067
155,"Ana Ponoš",2013,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 826.42 €",,1068
162,"Slavko Stojanović",2013,"VD DIREKTOR UPRAVE POLICIJE - Postavljena od: MUP - UPRAVA POLICIJE - visina mjesecne zarade /",,1069
101,"Milo Ðukanović",2014,"PREDSJEDNIK VLADE CRNE GORE - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1.131,13 €",,1070
15,"Milo Đukanović",2014,"PREDSJEDNIK VLADE CRNE GORE - Postavljena od: VLADA CRNE GORE - visina mjesecne zarade 1.131,13 €",,1071
90,"Vujica Lazović",2006,"POTPREDSJEDNIK VLADE CRNE GORE",,1072
156,"Zarija Pejović",2009,"POSLANIK U SKUPŠTINI CG",,1073
122,"Radivoje Nikčević",2007,"POSLANIK U SKUPŠTINI RCG",,1074
122,"Radivoje Nikčević",2007,"POSLANIK U SKUPŠTINI RCG",,1075
122,"Radivoje Nikčević",2007,"POSLANIK U SKUPŠTINI RCG",,1076
106,"Miodrag Vlahović",2011,"AMBASADOR U SAD, KANADA, ISLAND - Postavljena od: VLADA CG - visina mjesecne zarade /",,1077
106,"Miodrag Vlahović",2011,"AMBASADOR U SAD, KANADA, ISLAND - Postavljena od: VLADA CG - visina mjesecne zarade /",,1078
106,"Miodrag Vlahović",2011,"AMBASADOR U SAD, KANADA, ISLAND - Postavljena od: VLADA CG - visina mjesecne zarade /",,1079
100,"Milorad Vuletić",2005,"PREDSJEDNIK OPŠTINE DANILOVGRAD",,1080
113,"Predrag Bulatović",2010,"POSLANIK SKUPŠTINE CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade",,1081
113,"Predrag Bulatović",2010,"POSLANIK SKUPŠTINE CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade",,1082
113,"Predrag Bulatović",2010,"POSLANIK SKUPŠTINE CRNE GORE - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade",,1083
167,"Snežana Jonica",2007,"ODBORNIK SO BAR",,1084
69,"Veljko Zarubica",2010,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1498 + 225 SKUPŠTINSKI DODATAK",,1085
69,"Veljko Zarubica",2010,"POSLANIK - Postavljena od: SKUPŠTINA CRNE GORE - visina mjesecne zarade 1498 + 225 SKUPŠTINSKI DODATAK",,1086
91,"Ferhat Dinoša",2015,"AMBASADOR CRNE GORE U REPUBLICI ALBANIJI - Postavljena od: MVPEI CRNE GORE - visina mjesecne zarade 3.280,43€",,1087
91,"Ferhat Dinoša",2015,"AMBASADOR CRNE GORE U REPUBLICI ALBANIJI - Postavljena od: MVPEI CRNE GORE - visina mjesecne zarade 3.280,43€",,1088
